malaria-deaths-by-age
Entity,Code,Year,Deaths - Malaria - Sex: Both - Age: Under 5 (Number),Deaths - Malaria - Sex: Both - Age: 70+ years (Number),Deaths - Malaria - Sex: Both - Age: 5-14 years (Number),Deaths - Malaria - Sex: Both - Age: 15-49 years (Number),Deaths - Malaria - Sex: Both - Age: 50-69 years (Number)
Mauritania,MRT,2006,168.67956296018100,43.76181444958210,28.718776104498000,72.62815507876510,72.00985988061450
Mauritania,MRT,2007,143.92354490467300,40.8684705711288,25.218967089476700,66.91496989086210,65.9293849269955
Mauritania,MRT,2008,118.40813839494900,37.19353407890390,21.487570942007100,60.62663089910990,59.874022002007000
Mauritania,MRT,2009,99.39194168541760,32.21210044478700,18.28135901647790,52.867576447787300,52.36535919422310
Mauritania,MRT,2010,86.18337903226240,29.46627066878500,16.255062550271900,48.536697768721300,48.40959656471030
Mauritania,MRT,2011,81.14704617755140,28.032369571413900,15.58641415928510,46.7698815322933,47.44952730590690
Mauritania,MRT,2012,86.36828353724130,29.125188166925000,16.798924969436400,49.270980039273200,50.88205417107350
Mauritania,MRT,2013,91.97736131956190,30.961703928834900,18.141118858782500,52.6803301864014,55.13833950190040
Mauritania,MRT,2014,94.42162117390410,32.78022423493400,18.944606973550000,56.01011022111350,59.35979326235220
Mauritania,MRT,2015,94.60104873135880,35.004431360403300,19.498121883113200,60.23683645286700,64.48668509169930
Mauritania,MRT,2016,87.59193841935020,36.55003881265590,18.793789341076800,62.309846046197800,67.21966395503870
Mauritania,MRT,2017,86.0393351424361,36.74386947465180,18.62856503467950,62.11630767937280,67.57406770544290
Mauritius,MUS,1990,0,0,0,0,0
Mauritius,MUS,1991,0,0,0,0,0
Mauritius,MUS,1992,0,0,0,0,0
Mauritius,MUS,1993,0,0,0,0,0
Mauritius,MUS,1994,0,0,0,0,0
Mauritius,MUS,1995,0,0,0,0,0
Mauritius,MUS,1996,0,0,0,0,0
Mauritius,MUS,1997,0,0,0,0,0
Mauritius,MUS,1998,0,0,0,0,0
Mauritius,MUS,1999,0,0,0,0,0
Mauritius,MUS,2000,0,0,0,0,0
Mauritius,MUS,2001,0,0,0,0,0
Mauritius,MUS,2002,0,0,0,0,0
Mauritius,MUS,2003,0,0,0,0,0
Mauritius,MUS,2004,0,0,0,0,0
Mauritius,MUS,2005,0,0,0,0,0
Mauritius,MUS,2006,0,0,0,0,0
Mauritius,MUS,2007,0,0,0,0,0
Mauritius,MUS,2008,0,0,0,0,0
Mauritius,MUS,2009,0,0,0,0,0
Mauritius,MUS,2010,0,0,0,0,0
Mauritius,MUS,2011,0,0,0,0,0
Mauritius,MUS,2012,0,0,0,0,0
Mauritius,MUS,2013,0,0,0,0,0
Mauritius,MUS,2014,0,0,0,0,0
Mauritius,MUS,2015,0,0,0,0,0
Mauritius,MUS,2016,0,0,0,0,0
Mauritius,MUS,2017,0,0,0,0,0
Mexico,MEX,1990,1.1968946251652100,2.5306309080950600,1.0598925155132800,16.082802574276400,3.4311607839239900
Mexico,MEX,1991,1.0717673791122200,2.405556557581400,0.9338645517892030,15.338530244907400,3.283337876516460
Mexico,MEX,1992,0.9684790307602510,2.3439772834818700,0.8302108169994320,14.77731109355280,3.207667459306230
Mexico,MEX,1993,0.8794367383118310,2.2980948211058100,0.7569038304690620,14.027889925019700,3.116866740058030
Mexico,MEX,1994,0.7875600292356090,2.23102815117632,0.6730362746278530,13.253920686125600,2.9804808026613700
Mexico,MEX,1995,0.7011461181349730,2.2054178359690900,0.6179184379905710,12.384239935586800,2.9002431276331500
Mexico,MEX,1996,0.6271765664597360,2.1615097219172400,0.5780527177481270,11.30458824013250,2.7839019280837900
Mexico,MEX,1997,0.5637131059423260,2.138540901201680,0.5420150066739020,10.776545460927600,2.721406681275870
Mexico,MEX,1998,0.5086914943787480,2.1129629836559300,0.5058288405230200,10.21195455612750,2.665160884108190
Mexico,MEX,1999,0.45968644465636900,2.031972351956340,0.4612032746460640,9.251455568764470,2.54898069364597
Mexico,MEX,2000,0.41292712241850600,1.9241202050424900,0.420146582233248,8.442863560656770,2.3997405467920700
Mexico,MEX,2001,0.37343788488025500,1.8595830467288300,0.3906751520351550,7.808969504884680,2.293194007672970
Mexico,MEX,2002,0.33968463050289700,1.8473555839074400,0.3614569752951790,7.471526353579150,2.257551228224200
Mexico,MEX,2003,0.3081124603794710,1.8243112472615800,0.33583259719812000,7.144526818531270,2.2101546949461000
Mexico,MEX,2004,0.27694130537227100,1.7496495988511800,0.30205570986175400,6.635576696172230,2.0979941300394300
Mexico,MEX,2005,0.24594969687094600,1.7412397827083800,0.2773717533264150,6.507685142292730,2.0715557498985600
Mexico,MEX,2006,0.21156720270907900,1.6326594230159300,0.24552413423234900,5.956783234975480,1.926505864582640
Mexico,MEX,2007,0.18635073261724200,1.5784791635171000,0.22264015637557100,5.726855941411160,1.847870112549530
Mexico,MEX,2008,0.1585932303957500,1.5189148615452600,0.2014927440940200,5.7449688046509000,1.7768768233983100
Mexico,MEX,2009,0.1459850027677660,1.5101287755983200,0.19554047498886600,5.996536452273030,1.752239782216540
Mexico,MEX,2010,0.14379519172218500,1.5465948759542500,0.1893399319149290,6.157194348070800,1.7503521181921800
Mexico,MEX,2011,0.13060583503169500,1.4048960935421400,0.16677260533657500,5.598471261468330,1.6004995317378500
Mexico,MEX,2012,0.12858890945714200,1.4128155767065700,0.16101760575274400,5.3765702098997800,1.6142583735668700
Mexico,MEX,2013,0.11557216014576700,1.3041939574009700,0.14008354397180700,4.609634331150260,1.4770904656981900
Mexico,MEX,2014,0.10718999435055200,1.287254027812790,0.13235681743642500,4.31864726147081,1.4673067414736000
Mexico,MEX,2015,0.09883110754161730,1.2709548695779000,0.12478233934276600,4.190861856896430,1.4483650556516100
Mexico,MEX,2016,0.02145489769703040,0.2551626668927950,0.029794250704970100,1.0011712978726200,0.3037689321416070
Mexico,MEX,2017,0.019277992944791300,0.24441044426164200,0.026839878557999500,0.9369762855886290,0.29224516900668600
Micronesia (country),FSM,1990,0,0,0,0,0
Micronesia (country),FSM,1991,0,0,0,0,0
Micronesia (country),FSM,1992,0,0,0,0,0
Micronesia (country),FSM,1993,0,0,0,0,0
Micronesia (country),FSM,1994,0,0,0,0,0
Micronesia (country),FSM,1995,0,0,0,0,0
Micronesia (country),FSM,1996,0,0,0,0,0
Micronesia (country),FSM,1997,0,0,0,0,0
Micronesia (country),FSM,1998,0,0,0,0,0
Micronesia (country),FSM,1999,0,0,0,0,0
Micronesia (country),FSM,2000,0,0,0,0,0
Micronesia (country),FSM,2001,0,0,0,0,0
Micronesia (country),FSM,2002,0,0,0,0,0
Micronesia (country),FSM,2003,0,0,0,0,0
Micronesia (country),FSM,2004,0,0,0,0,0
Micronesia (country),FSM,2005,0,0,0,0,0
Micronesia (country),FSM,2006,0,0,0,0,0
Micronesia (country),FSM,2007,0,0,0,0,0
Micronesia (country),FSM,2008,0,0,0,0,0
Micronesia (country),FSM,2009,0,0,0,0,0
Micronesia (country),FSM,2010,0,0,0,0,0
Micronesia (country),FSM,2011,0,0,0,0,0
Micronesia (country),FSM,2012,0,0,0,0,0
Micronesia (country),FSM,2013,0,0,0,0,0
Micronesia (country),FSM,2014,0,0,0,0,0
Micronesia (country),FSM,2015,0,0,0,0,0
Micronesia (country),FSM,2016,0,0,0,0,0
Micronesia (country),FSM,2017,0,0,0,0,0
Middle SDI,,1990,6907.521049673190,1177.6619698446100,3013.132050185910,6266.195380814610,2392.27894322327
Middle SDI,,1991,6957.727051828960,1215.9196134079000,3009.4731311385900,6281.827156581720,2430.4514410213800
Middle SDI,,1992,6899.922021561110,1270.1282697299300,2980.977332569530,6351.620455242600,2485.156808172070
Middle SDI,,1993,6936.387691752720,1304.5269351462400,2951.1146329740800,6324.425544819750,2505.752377474940
Middle SDI,,1994,6889.401174726140,1366.002785850900,2897.4130649172200,6438.196741656980,2565.1882856299900
Middle SDI,,1995,7037.2950005083600,1441.8403304646400,2964.383089308690,6673.143993365770,2674.0604055853500
Middle SDI,,1996,6875.7834908430900,1495.7347036075500,2898.1286511430100,6754.633574323760,2726.4310124886900
Middle SDI,,1997,6898.8060215953600,1641.2655882584300,2969.9705411945200,6986.292046095070,2884.525494978960
Middle SDI,,1998,6636.247727244200,1648.7190229679800,2927.257886782080,6992.628456888190,2844.9270055362700
Middle SDI,,1999,6372.019586854490,1640.9379943254300,2799.3556826655500,6954.361893656510,2753.3170009775000
Middle SDI,,2000,6201.476917092250,1655.1536093731200,2772.4249682724100,6773.18896098129,2653.9049507979200
Middle SDI,,2001,6095.050465365210,1655.7455030379900,2732.3218941879900,6498.3217929190100,2557.140461539290
Middle SDI,,2002,5972.420227584950,1680.8922130664400,2507.5114444782300,6408.560555177330,2529.9186126028500
Middle SDI,,2003,5828.188941179140,1711.0240247250900,2378.5958773151900,6333.493112628780,2511.5010020643500
Middle SDI,,2004,5666.854588392430,1703.7469242485500,2475.386294483660,6232.065427661460,2462.5689033421000
Middle SDI,,2005,5375.433169523060,1731.0807891639500,2531.0070863224900,6162.778803633480,2446.9827593587100
Middle SDI,,2006,4947.0853122032000,1758.6540620958000,2374.6689000841300,5983.17923422974,2425.724416230670
Middle SDI,,2007,4783.763460340210,1797.986023652340,2271.798401587290,5850.1379344428500,2447.4322863739800
Middle SDI,,2008,4524.09274879104,1877.6276787658900,2158.4224531965700,5821.38707852179,2496.6150816911300
Middle SDI,,2009,4219.624897928740,1913.8627783852000,2061.1030787268500,5715.852584279650,2525.387405805190
Middle SDI,,2010,4112.645213189630,1968.1740581231300,2022.7699396310900,5637.176288720100,2574.945030248620
Middle SDI,,2011,4075.4772080610800,2017.1195418486500,1996.6564627904600,5477.043637241150,2612.384114482300
Middle SDI,,2012,3778.9734827506100,2050.296341790200,1899.4785852444700,5265.96708839914,2610.4068069636400
Middle SDI,,2013,3644.445905350690,2090.2830344351700,1862.15581774101,5078.828612708090,2610.7218881392400
Middle SDI,,2014,3432.3382674214200,2123.6403960063500,1817.6329923830200,4940.609066897670,2592.331040627670
Middle SDI,,2015,3320.4409067390800,2184.5751290899600,1803.1190617129500,4903.830361541710,2633.3686466601800
Middle SDI,,2016,3114.9119507674900,2236.03920966428,1759.9527745719900,4853.728790145650,2675.455613850290
Middle SDI,,2017,2951.271061034570,2295.950068692220,1726.9038614885100,4856.4618913100500,2721.0052652317800
Moldova,MDA,1990,0,0,0,0,0
Moldova,MDA,1991,0,0,0,0,0
Moldova,MDA,1992,0,0,0,0,0
Moldova,MDA,1993,0,0,0,0,0
Moldova,MDA,1994,0,0,0,0,0
Moldova,MDA,1995,0,0,0,0,0
Moldova,MDA,1996,0,0,0,0,0
Moldova,MDA,1997,0,0,0,0,0
Moldova,MDA,1998,0,0,0,0,0
Moldova,MDA,1999,0,0,0,0,0
Moldova,MDA,2000,0,0,0,0,0
Moldova,MDA,2001,0,0,0,0,0
Moldova,MDA,2002,0,0,0,0,0
Moldova,MDA,2003,0,0,0,0,0
Moldova,MDA,2004,0,0,0,0,0
Moldova,MDA,2005,0,0,0,0,0
Moldova,MDA,2006,0,0,0,0,0
Moldova,MDA,2007,0,0,0,0,0
Moldova,MDA,2008,0,0,0,0,0
Moldova,MDA,2009,0,0,0,0,0
Moldova,MDA,2010,0,0,0,0,0
Moldova,MDA,2011,0,0,0,0,0
Moldova,MDA,2012,0,0,0,0,0
Moldova,MDA,2013,0,0,0,0,0
Moldova,MDA,2014,0,0,0,0,0
Moldova,MDA,2015,0,0,0,0,0
Moldova,MDA,2016,0,0,0,0,0
Moldova,MDA,2017,0,0,0,0,0
Mongolia,MNG,1990,0,0,0,0,0
Mongolia,MNG,1991,0,0,0,0,0
Mongolia,MNG,1992,0,0,0,0,0
Mongolia,MNG,1993,0,0,0,0,0
Mongolia,MNG,1994,0,0,0,0,0
Mongolia,MNG,1995,0,0,0,0,0
Mongolia,MNG,1996,0,0,0,0,0
Mongolia,MNG,1997,0,0,0,0,0
Mongolia,MNG,1998,0,0,0,0,0
Mongolia,MNG,1999,0,0,0,0,0
Mongolia,MNG,2000,0,0,0,0,0
Mongolia,MNG,2001,0,0,0,0,0
Mongolia,MNG,2002,0,0,0,0,0
Mongolia,MNG,2003,0,0,0,0,0
Mongolia,MNG,2004,0,0,0,0,0
Mongolia,MNG,2005,0,0,0,0,0
Mongolia,MNG,2006,0,0,0,0,0
Mongolia,MNG,2007,0,0,0,0,0
Mongolia,MNG,2008,0,0,0,0,0
Mongolia,MNG,2009,0,0,0,0,0
Mongolia,MNG,2010,0,0,0,0,0
Mongolia,MNG,2011,0,0,0,0,0
Mongolia,MNG,2012,0,0,0,0,0
Mongolia,MNG,2013,0,0,0,0,0
Mongolia,MNG,2014,0,0,0,0,0
Mongolia,MNG,2015,0,0,0,0,0
Mongolia,MNG,2016,0,0,0,0,0
Mongolia,MNG,2017,0,0,0,0,0
Montenegro,MNE,1990,0,0,0,0,0
Montenegro,MNE,1991,0,0,0,0,0
Montenegro,MNE,1992,0,0,0,0,0
Montenegro,MNE,1993,0,0,0,0,0
Montenegro,MNE,1994,0,0,0,0,0
Montenegro,MNE,1995,0,0,0,0,0
Montenegro,MNE,1996,0,0,0,0,0
Montenegro,MNE,1997,0,0,0,0,0
Montenegro,MNE,1998,0,0,0,0,0
Montenegro,MNE,1999,0,0,0,0,0
Montenegro,MNE,2000,0,0,0,0,0
Montenegro,MNE,2001,0,0,0,0,0
Montenegro,MNE,2002,0,0,0,0,0
Montenegro,MNE,2003,0,0,0,0,0
Montenegro,MNE,2004,0,0,0,0,0
Montenegro,MNE,2005,0,0,0,0,0
Montenegro,MNE,2006,0,0,0,0,0
Montenegro,MNE,2007,0,0,0,0,0
Montenegro,MNE,2008,0,0,0,0,0
Montenegro,MNE,2009,0,0,0,0,0
Montenegro,MNE,2010,0,0,0,0,0
Montenegro,MNE,2011,0,0,0,0,0
Montenegro,MNE,2012,0,0,0,0,0
Montenegro,MNE,2013,0,0,0,0,0
Montenegro,MNE,2014,0,0,0,0,0
Montenegro,MNE,2015,0,0,0,0,0
Montenegro,MNE,2016,0,0,0,0,0
Montenegro,MNE,2017,0,0,0,0,0
Morocco,MAR,1990,0.23593962776612400,0.7011850692236320,0.11102184636022500,4.154324550830630,0.6200229027429450
Morocco,MAR,1991,0.2147560953104410,0.7158005504063650,0.10381194951788100,4.181151407591370,0.6372056162761160
Morocco,MAR,1992,0.19052506149131700,0.7196132272756000,0.09559846265323460,4.147164871789290,0.6478970878325990
Morocco,MAR,1993,0.17841608856353500,0.7362739219820330,0.09092221058965430,4.237664097495680,0.667000877984299
Morocco,MAR,1994,0.17632869826826000,0.7630719640752400,0.09053961890946050,4.3732424496890600,0.6804687734601900
Morocco,MAR,1995,0.17040133689440800,0.7832901106667330,0.08999117208208310,4.4738060526799400,0.6893631974015540
Morocco,MAR,1996,0.17047307078530500,0.8300124189192970,0.08930191448044470,4.661718086781570,0.7103715016255730
Morocco,MAR,1997,0.17194747248440100,0.8830512050209190,0.0880346672483021,4.874394204162740,0.7420306979723500
Morocco,MAR,1998,0.16319832742091600,0.9168439089012490,0.08488496303192720,4.909456909366950,0.7462035659421870
Morocco,MAR,1999,0.1515093743871310,0.9664199415829410,0.07929924432696720,5.043579041787600,0.7700122429825770
Morocco,MAR,2000,0.13587973883382700,1.0192047689667800,0.07222325835172990,5.083123873621790,0.7773619254396210
Morocco,MAR,2001,0,0,0,0,0
Morocco,MAR,2002,0.12152645452667600,1.1622504615023000,0.064722070853125,5.4082590096613,0.8402959654289700
Morocco,MAR,2003,0.11455550121778100,1.2234471573216100,0.0612625842425094,5.476901471629770,0.8763327651028590
Morocco,MAR,2004,0,0,0,0,0
Morocco,MAR,2005,0,0,0,0,0
Morocco,MAR,2006,0,0,0,0,0
Morocco,MAR,2007,0,0,0,0,0
Morocco,MAR,2008,0,0,0,0,0
Morocco,MAR,2009,0,0,0,0,0
Morocco,MAR,2010,0,0,0,0,0
Morocco,MAR,2011,0,0,0,0,0
Morocco,MAR,2012,0,0,0,0,0
Morocco,MAR,2013,0,0,0,0,0
Morocco,MAR,2014,0,0,0,0,0
Morocco,MAR,2015,0,0,0,0,0
Morocco,MAR,2016,0,0,0,0,0
Morocco,MAR,2017,0,0,0,0,0
Mozambique,MOZ,1990,27768.32282682640,646.6685358406070,2549.7736270856400,2920.340831498410,1914.3128960641500
Mozambique,MOZ,1991,27147.417519058300,661.01879323769,2529.58804262671,2995.9735576361400,1944.844973503800
Mozambique,MOZ,1992,26741.4718667447,679.8514570717390,2533.9896855079100,3105.3272033892800,1994.202404808450
Mozambique,MOZ,1993,26153.707844241500,698.6934252641090,2528.575204487170,3225.7134185691500,2046.692282071740
Mozambique,MOZ,1994,25464.759256594100,715.4403345109970,2504.240675805870,3313.5219987390100,2092.267710586710
Mozambique,MOZ,1995,24860.610596079700,738.0400927274780,2497.4849833833500,3425.3455804316500,2164.09229776751
Mozambique,MOZ,1996,24301.74093195970,763.3837420861270,2485.8541441608300,3538.0388750613200,2249.0382974753500
Mozambique,MOZ,1997,23642.338018972300,791.7413335557740,2484.734401561250,3698.0102056555900,2360.8647365264100
Mozambique,MOZ,1998,23361.58626083760,810.8292279457650,2504.573637520120,3816.992505786410,2448.1390988705300
Mozambique,MOZ,1999,23202.197861282000,832.6004035999750,2520.443545355630,3955.3136957837300,2547.0787616726900
Mozambique,MOZ,2000,22698.49182886010,851.0611041151490,2489.7366167750700,4095.8523878479800,2632.5572368437300
Mozambique,MOZ,2001,22993.1477563465,891.6719086228190,2516.368755891350,4291.1410384154700,2777.96705276663
Mozambique,MOZ,2002,22547.83138189420,928.0352379767040,2485.176169178310,4454.599705875420,2908.979802215500
Mozambique,MOZ,2003,21617.472489803000,963.7487196468320,2438.2602851637500,4584.0816614171700,3008.1637257908300
Mozambique,MOZ,2004,19434.042821267100,973.0384661686370,2291.5279329984500,4565.189282238070,3007.9230391474100
Mozambique,MOZ,2005,17447.916474957900,981.5121400776440,2172.4123207469800,4534.955773325370,3000.5779820798100
Mozambique,MOZ,2006,17931.525181273700,995.7607691702130,2310.10703223375,4555.214277788810,3018.5704669298800
Mozambique,MOZ,2007,16406.463354498800,990.1684720052960,2260.429134170520,4505.726709193140,2979.9697565891900
Mozambique,MOZ,2008,13557.879887423200,869.0143850048180,2005.4754370769800,3978.552540399120,2592.291956923960
Mozambique,MOZ,2009,13576.270477628200,936.6778676167060,2134.1812227280500,4275.667079417110,2766.818707176170
Mozambique,MOZ,2010,13493.570666533200,997.2545800605090,2260.233076454580,4558.427091567060,2928.3668183369300
Mozambique,MOZ,2011,13144.247005759200,1035.9135064668400,2322.441352045800,4781.996483339350,3046.8987385681300
Mozambique,MOZ,2012,13184.766661516200,1043.7120459337700,2405.489915533980,4904.347891100180,3095.9869212881400
Mozambique,MOZ,2013,12320.060508498800,1000.0222553114300,2334.2695363170100,4792.340193666860,3008.4768359761900
Mozambique,MOZ,2014,11304.450252043800,925.7312609493210,2195.312283549180,4535.9966420523600,2827.2863431925000
Mozambique,MOZ,2015,9963.64137835265,842.6176712840410,1985.4885598523200,4232.052727659410,2609.803440838270
Mozambique,MOZ,2016,9148.802522604330,821.867683932772,1861.2006297680300,4166.556106582240,2546.2452044121700
Mozambique,MOZ,2017,9013.577407531660,819.8135921145470,1843.028780329400,4207.6003677630500,2538.9342811628200
Myanmar,MMR,1990,1524.661922941530,215.99155431880700,614.7856526066830,2284.3151578599300,825.2886349947900
Myanmar,MMR,1991,1639.1240300378800,226.02535062464800,599.0912253863350,2270.7429618683800,834.2497297841990
Myanmar,MMR,1992,1676.1118790796800,237.3873146297960,598.0706631371550,2326.607659364820,849.7044845131730
Myanmar,MMR,1993,1634.9734382708800,243.47290590367600,589.617826547767,2330.6517920160600,844.1058368241090
Myanmar,MMR,1994,1537.5899941202300,243.37676793753800,576.9128742008750,2324.2916836306100,836.4987904775160
Myanmar,MMR,1995,1524.6792379697000,248.30296723318100,572.4802176444430,2345.912139007210,844.5186441800200
Myanmar,MMR,1996,1511.5385673989300,255.83185493713200,575.5506788197980,2387.2506780264000,855.0271060623280
Myanmar,MMR,1997,1467.0354490927800,263.57137391331800,577.5433797049570,2426.1110237120900,863.7798752793650
Myanmar,MMR,1998,1505.6654037861600,274.4032589485740,586.8625384687920,2466.7933525118400,878.9488423726050
Myanmar,MMR,1999,1547.125379839630,300.73175888686500,606.0223770403980,2603.910286208310,921.7558605177180
Myanmar,MMR,2000,1501.4581834309500,307.4676473582190,602.535452451859,2621.2030506139900,938.0292097945930
Myanmar,MMR,2001,1493.312167688970,324.9499653886740,615.8845265888170,2747.187802577530,997.6392984466480
Myanmar,MMR,2002,1458.8483313478800,335.47822905531600,619.0898888162060,2800.6024688427600,1038.7110463457000
Myanmar,MMR,2003,1458.093307833470,345.7949111788970,627.731676993486,2850.1735236120900,1081.8447446538500
Myanmar,MMR,2004,1405.9931500147800,342.85701250354200,619.1838045383780,2775.818659576380,1091.4996533235800
Myanmar,MMR,2005,1335.6928653416200,343.99573184165200,608.5553702303440,2727.871345909200,1112.025156359380
Myanmar,MMR,2006,1262.9954538308200,352.8668913541790,599.1880589075200,2740.68798738689,1162.4433311332500
Myanmar,MMR,2007,1172.166686886400,360.31722969730900,584.8481333339430,2740.7111983593400,1209.4022748411100
Myanmar,MMR,2008,1113.9012883460400,365.82292873657000,577.0396686731730,2729.19794437375,1252.8245794331300
Myanmar,MMR,2009,1008.5950093306000,363.3178829986780,543.502592145808,2623.679919494320,1259.4880326492100
Myanmar,MMR,2010,905.6523184240990,360.44918191064200,504.7916451539060,2516.818819879200,1267.7159381939000
Myanmar,MMR,2011,789.4886717835680,346.4481667695260,456.8261664362890,2329.9991878682700,1240.2532659443500
Myanmar,MMR,2012,687.1882381590280,332.69340481517700,420.0427422497630,2179.6035358771000,1213.736951833060
Myanmar,MMR,2013,574.7362112027810,299.33057054560100,366.2643433766020,1901.5701264785400,1107.918475180110
Myanmar,MMR,2014,477.30644702676900,273.5711916604540,323.58154776279800,1687.8003161482600,1025.5758067118100
Myanmar,MMR,2015,443.4071459763670,273.48154563454000,303.1129159738930,1628.770065979240,1036.4215609467400
Myanmar,MMR,2016,452.9725098668830,282.33248761349500,294.4876305822470,1620.3507184157000,1076.531092071010
Myanmar,MMR,2017,427.28190463500800,288.49139839713300,278.30635572221700,1595.850084855530,1096.6394389661100
Namibia,NAM,1990,1.4942942540100200,0.2649975732529050,0.971357974015102,3.3148620223334500,0.9240110434039640
Namibia,NAM,1991,1.0851410038843600,0.27935981702890300,0.6298071011614720,2.877586991326700,0.9021721854673950
Namibia,NAM,1992,0.9658584801532420,0.29438609310827500,0.5459149626458090,2.7241519333364000,0.8919135956925360
Namibia,NAM,1993,0.9391102846252160,0.31147924952124000,0.5476350214033250,2.7860947788611900,0.8997987138231200
Namibia,NAM,1994,0.9569383476883780,0.3338570542391910,0.5751021626425040,2.934549547765240,0.9362419625117070
Namibia,NAM,1995,1.0879118215107100,0.36597196423746000,0.6767594188910820,3.2898175542557300,1.0146144175996500
Namibia,NAM,1996,1.396942863964520,0.40207051031818000,0.8140997340120880,3.7707722816512900,1.1128516778013700
Namibia,NAM,1997,2.3136748503008500,0.4333879033693420,1.1475821491050700,4.477153686370360,1.2190961646943400
Namibia,NAM,1998,4.0821154070191800,0.4513125969287460,1.5139957483372700,4.875921825208030,1.282138516447200
Namibia,NAM,1999,4.11399616984318,0.4575586157448680,1.4155148634688700,4.7247544297114700,1.261720179769220
Namibia,NAM,2000,4.281567887209860,0.46326842672198600,1.5472709074449300,4.795665290598850,1.240544877880480
Namibia,NAM,2001,3.5779567258971300,0.5237989215767310,1.168461696143540,4.737142417819510,1.3125213558314100
Namibia,NAM,2002,3.3233021639638200,0.5168478994130990,1.0146796525910100,4.232665336284640,1.2458861593950000
Namibia,NAM,2003,3.243909282759200,0.5132535974165100,0.965566241469374,4.0685389765067,1.205216857397390
Namibia,NAM,2004,3.579076851640930,0.5207040372407330,1.0607752142218400,4.309798760345420,1.2158543512996400
Namibia,NAM,2005,3.4115001303974000,0.49419358615558900,0.8905969982643710,3.649388119636380,1.1040547779154100
Namibia,NAM,2006,3.389505402997430,0.4902951978188850,0.8533210013217420,3.551566007630620,1.0841164339629200
Namibia,NAM,2007,3.48918057561064,0.45080357180091000,0.7807911758698460,3.141540146951520,0.9932343789439270
Namibia,NAM,2008,3.3656166117235800,0.42592494545255400,0.7325115726248300,2.9578466869993800,0.944498510388984
Namibia,NAM,2009,3.180820085137880,0.41811351331431800,0.6917184803235490,2.853389377123010,0.9157344897290600
Namibia,NAM,2010,3.1820206339551900,0.4225072841432250,0.6829377509289040,2.806295866258740,0.9043446566310750
Namibia,NAM,2011,3.123721181750000,0.43448308927532500,0.6675668820340340,2.7903728860316600,0.9025457790755960
Namibia,NAM,2012,2.971877096293200,0.4403657239570060,0.6440250317910780,2.7823909611939600,0.9109549847963330
Namibia,NAM,2013,3.1459874541554200,0.4526181644828820,0.6647968458887010,2.830964548795310,0.95437228650212
Namibia,NAM,2014,3.0629618739345000,0.4783804618821190,0.6662764787063070,2.961997114738960,1.0183882497182700
Namibia,NAM,2015,2.944464580180980,0.47575312863114600,0.6447751203090430,2.9092508218671500,1.0186916223484700
Namibia,NAM,2016,2.812541141575730,0.502493103335453,0.6450445379735810,3.0252790902717800,1.091006072247100
Namibia,NAM,2017,2.8325960392023000,0.5050318382805130,0.6571342708776850,3.095935467989300,1.1199919904734900
Nepal,NPL,1990,1018.8850753537500,23.59568419654590,310.958788380031,108.60793808220600,52.0866527477984
Nepal,NPL,1991,996.3150870023980,24.59510132664960,310.93540359284800,109.40295049639200,53.5911102616029
Nepal,NPL,1992,936.9265513265100,24.89746093325130,302.0519426742360,106.91194383990400,53.15396263961020
Nepal,NPL,1993,903.6590386293650,25.831976577772400,296.771219841778,107.02143816954200,54.10935755954170
Nepal,NPL,1994,874.4167765708740,26.730641028260200,290.7323372710840,106.29079272606300,54.548943810485800
Nepal,NPL,1995,835.2113949704770,27.50929796860620,287.32178872135700,104.71155431883800,54.68413643266030
Nepal,NPL,1996,806.4674129234300,28.22578893628640,284.413284140804,103.30747408377000,54.54996377791020
Nepal,NPL,1997,781.0057090880250,29.02509831946560,280.9562974823400,103.18762464611000,54.68849497379750
Nepal,NPL,1998,736.3941251033240,29.671920852602900,272.8330767133760,102.35197302835200,54.35375747110810
Nepal,NPL,1999,713.7734958763760,30.438121775647400,265.11787679302400,101.69226086994000,54.79770719021880
Nepal,NPL,2000,691.4654929509700,31.153473577892200,254.0085494498480,100.23657463956900,55.04039481960840
Nepal,NPL,2001,664.7043463960540,31.88516569061500,246.9804966910240,99.19629422644380,55.37173364822650
Nepal,NPL,2002,632.8110289866330,33.2606474786793,243.84334321490200,100.51874983256200,56.5455524142064
Nepal,NPL,2003,605.0749217743760,34.48301137721160,242.3042965472180,101.26980241394700,57.387173977893100
Nepal,NPL,2004,569.7434655385670,36.119038269344700,240.69328405938500,102.52527465945800,58.911871106505000
Nepal,NPL,2005,604.4657579455990,37.95112784435400,256.5886590622180,104.57859633403200,60.63891566061780
Nepal,NPL,2006,598.701151199084,40.17813115130800,260.83470409216100,106.9191613810230,63.098162476163000
Nepal,NPL,2007,567.4912945934200,42.579916807999500,259.93643125015300,109.79441377633600,65.82373722316400
Nepal,NPL,2008,530.3434209408950,44.819493212406100,253.98937620816900,111.50012328138900,68.23604460099200
Nepal,NPL,2009,501.342065579553,47.12685899358110,247.80546469938300,112.82497867054000,70.91387733834550
Nepal,NPL,2010,441.2766303607550,48.72437449302310,235.11908032659300,112.18560890418000,72.41705510401970
Nepal,NPL,2011,394.7764982747520,50.81408739617150,225.87618100782800,113.12743424292700,74.88975763431820
Nepal,NPL,2012,320.3867778769160,49.417729874033400,205.0046354835300,107.7900901742900,72.06893021513770
